name,price,shop,sku,shop_type,detail_url,image_url,comment_num,tag
荣耀80 1.6亿像素超清主摄 AI Vlog视频大师 全新Magic OS 7.0系统 5G手机 8GB+256GB 碧波微蓝,2099.0,荣耀京东自营旗舰店,100047337601,自营,https://item.jd.com/100047337601.html,//img11.360buyimg.com/n7/jfs/t1/152045/32/28116/88917/637dbf9aE5338e918/32be7a82e2331f18.jpg,200000,手机
Meizu魅族 20 第二代高通骁龙8旗舰芯 144Hz电竞直屏 67W快充 5G游戏学生拍照性能手机 定胜青 12GB+256GB,3199.0,魅族京东自营旗舰店,100047412712,自营,https://item.jd.com/100047412712.html,//img12.360buyimg.com/n7/jfs/t1/145226/32/34341/57303/64b15376F97301771/10041a27186be897.jpg,50000,手机
OPPO K10x 极夜 8GB+256GB 67W超级闪充 5000mAh长续航 120Hz高帧屏 6400万三摄 高通骁龙695 拍照 5G手机,1499.0,OPPO京东自营官方旗舰店,100038102955,自营,https://item.jd.com/100038102955.html,//img10.360buyimg.com/n7/jfs/t1/159749/2/36877/61769/64b3c691F932a5f5c/926db96d4a52353d.jpg,200000,手机
vivo iQOO Neo8 Pro 16GB+512GB 冲浪 天玑9200+ 自研芯片V1+ 120W超快闪充 144Hz高刷 5G游戏电竞性能手机,3599.0,iQOO京东自营官方旗舰店,100051092840,自营,https://item.jd.com/100051092840.html,//img10.360buyimg.com/n7/jfs/t1/118308/11/33518/66372/64b238bfF1e4f802f/0d3b6c480c43a5f2.jpg,20000,手机
荣耀Play7T 6000mAh 长续航 8.27mm轻薄机身 6.74英寸高刷护眼屏 5G手机 8GB+128GB 钛空银,1099.0,荣耀京东自营旗舰店,100047612060,自营,https://item.jd.com/100047612060.html,//img10.360buyimg.com/n7/jfs/t1/160535/22/36813/30975/64216a29F2e47044c/eb5996f2ea154513.jpg,100000,手机
vivo iQOO Neo8 12GB+256GB 冲浪 第一代骁龙8+ 自研芯片V1+ 120W超快闪充 144Hz高刷 5G游戏电竞性能手机,2499.0,iQOO京东自营官方旗舰店,100051092880,自营,https://item.jd.com/100051092880.html,//img10.360buyimg.com/n7/jfs/t1/132220/16/38647/66784/64b23709Fa42d01db/d8e611abeb692ee3.jpg,100000,手机
Redmi K60 骁龙8+处理器 2K高光屏 6400万超清相机 5500mAh长续航 8GB+256GB 墨羽 小米红米5G,2099.0,小米京东自营旗舰店,100041239036,自营,https://item.jd.com/100041239036.html,//img11.360buyimg.com/n7/jfs/t1/131698/28/36013/51397/64aab288F5b6ca668/e50f96bb07a72f59.jpg,500000,手机
vivo X90s 12GB+256GB 青漾 天玑9200+旗舰芯片 新一代自研影像芯片V2 120W双芯闪充 蔡司影像 5G 拍照 手机,4299.0,vivo京东自营官方旗舰店,100055255012,自营,https://item.jd.com/100055255012.html,//img12.360buyimg.com/n7/jfs/t1/216528/31/33233/57088/64aafb38Ff2d296d5/b44155ba3b95699f.jpg,5000,手机
vivo iQOO 11S 12GB+256GB 钱塘听潮 2K 144Hz E6全感屏 200W闪充 超算独显芯片 第二代骁龙8 5G游戏电竞手机,3799.0,iQOO京东自营官方旗舰店,100060893543,自营,https://item.jd.com/100060893543.html,//img13.360buyimg.com/n7/jfs/t1/84986/18/35960/95132/64afc46fF02220c19/23cd884c6d01f5e6.jpg,5000,手机
OPPO Reno10 Pro+ 16GB+512GB 暮光紫 骁龙 8+ 旗舰芯片 旗舰级超光影潜望长焦 100W超级闪充 超大内存5G手机,4299.0,OPPO京东自营官方旗舰店,100051713438,自营,https://item.jd.com/100051713438.html,//img13.360buyimg.com/n7/jfs/t1/90872/2/41533/61295/64b2b6bdFa9da09a0/381ab7357159a39b.jpg,20000,手机
Redmi K60 骁龙8+处理器 2K高光屏 6400万超清相机 5500mAh长续航 16GB+512GB 墨羽 小米红米5G,2599.0,小米京东自营旗舰店,100041239034,自营,https://item.jd.com/100041239034.html,//img14.360buyimg.com/n7/jfs/t1/147006/15/38457/51467/64aab4b9Fb80806bd/be7da41831b639f1.jpg,500000,手机
OPPO K9x 天玑810游戏芯 5000mAh长续航,1099.0,OPPO京东自营官方旗舰店,100031192618,自营,https://item.jd.com/100031192618.html,//img13.360buyimg.com/n7/jfs/t1/102173/4/20454/154228/634f9358E323dfdc7/3af3b8463fe3f195.png,500000,手机
华为/HUAWEI P60 超聚光XMAGE影像 双向北斗卫星消息 256GB 洛可可白 鸿蒙曲面屏 智能旗舰手机,4888.0,华为京东自营官方旗舰店,100054651293,自营,https://item.jd.com/100054651293.html,//img13.360buyimg.com/n7/jfs/t1/110828/38/41443/63814/64b0eda5Fd82a64c0/23558e32158a4d5a.jpg,去看二手,手机
魅族 20 PRO 12GB+256GB 破晓灰 第二代骁龙8旗舰芯片 5000mAh电池 支持50W无线超充 超薄机身设计 5G手机,4399.0,魅族京东自营旗舰店,100046318790,自营,https://item.jd.com/100046318790.html,//img10.360buyimg.com/n7/jfs/t1/160619/10/37979/51794/64b15450F41d573a9/e9f21d8b711f9ae4.jpg,20000,手机
荣耀X40 120Hz OLED硬核曲屏 5100mAh 快充大电池 7.9mm轻薄设计 5G手机 8GB+128GB 幻夜黑,1349.0,荣耀京东自营旗舰店,100038222811,自营,https://item.jd.com/100038222811.html,//img11.360buyimg.com/n7/jfs/t1/197008/29/28074/30682/63244a99E25c50323/a729014d8c47ac3b.jpg,200000,手机
vivo iQOO Neo7 SE 12GB+256GB 银河  天玑8200 120W超快闪充 120Hz柔性直屏 5G游戏电竞性能手机,2099.0,iQOO京东自营官方旗舰店,100048172463,自营,https://item.jd.com/100048172463.html,//img13.360buyimg.com/n7/jfs/t1/95204/3/40985/58959/64b23546F8e218b0e/67a6b035f9a1d50e.jpg,200000,手机
vivo iQOO 11S 12GB+256GB 传奇版 2K 144Hz E6全感屏 200W闪充 超算独显芯片 第二代骁龙8 5G游戏电竞手机,3799.0,iQOO京东自营官方旗舰店,100055626080,自营,https://item.jd.com/100055626080.html,//img10.360buyimg.com/n7/jfs/t1/107986/23/39518/89171/64afc45cF58fece03/4b251a322fc68c1c.jpg,5000,手机
三星 SAMSUNG Galaxy S23 超视觉夜拍 可持续性设计,5199.0,三星京东自营官方旗舰店,100042368194,自营,https://item.jd.com/100042368194.html,//img14.360buyimg.com/n7/jfs/t1/88819/27/36405/64655/64abe467F107ed074/8bd3b19d3ddfe43f.jpg,20000,手机
京品手机	荣耀Play7T Pro 7.43mm 超薄设计 40W超级快充 6.7英寸超窄边护眼全视屏 5G手机 8GB+128GB 星梦银,1065.0,荣耀京东自营旗舰店,100047758666,自营,https://item.jd.com/100047758666.html,//img11.360buyimg.com/n7/jfs/t1/223297/27/23699/37707/642e2306F31d809f6/ae31cced75cd6b66.jpg,20000,手机
OPPO Find X6 Pro 16GB+512GB 大漠银月 超光影三主摄 哈苏影像 100W闪充 第二代骁龙8旗舰芯片 5G拍照手机,6999.0,OPPO京东自营官方旗舰店,100054574041,自营,https://item.jd.com/100054574041.html,//img11.360buyimg.com/n7/jfs/t1/221198/29/31126/61054/64b0f9e1Fb5d673a1/68eae324fe473c4b.jpg,20000,手机
荣耀70 IMX800三主摄 双曲屏设计 高通骁龙778G Plus 66W快充 5G手机 12GB+256GB 亮黑色,1799.0,荣耀京东自营旗舰店,100039740870,自营,https://item.jd.com/100039740870.html,//img10.360buyimg.com/n7/jfs/t1/19460/31/17708/33495/632873deE50915c30/a4302ae42f1dac8e.jpg,500000,手机
OPPO 一加 Ace 2V 16GB+256GB 青釉 天玑 9000 移动平台 1.5K 灵犀触控直屏 6400 万超清三摄 5G游戏性能手机,2499.0,一加手机京东自营官方旗舰店,100044141276,自营,https://item.jd.com/100044141276.html,//img11.360buyimg.com/n7/jfs/t1/117835/13/37319/56725/64b345cfF1d80eeff/efab96c034c4f4ed.jpg,100000,手机
OPPO 一加 Ace 2V 16GB+512GB 青釉 天玑 9000 移动平台 1.5K 灵犀触控直屏 6400 万超清三摄 5G游戏性能手机,2799.0,一加手机京东自营官方旗舰店,100053251655,自营,https://item.jd.com/100053251655.html,//img10.360buyimg.com/n7/jfs/t1/127401/15/37855/56704/64b34646Ff666fb96/126ca430c552af2b.jpg,100000,手机
2023新款丨全新八核256G大屏智能游戏手机,499.0,弗瑞尔手机通讯专营店,10075458606330,非自营,https://item.jd.com/10075458606330.html,//img10.360buyimg.com/n7/jfs/t1/127034/10/34126/73444/64b232caF15d1e89a/2ebdcf6a5e0ca365.jpg,1000,手机
OPPO 一加 Ace 2V 12GB+256GB 黑岩 天玑 9000 移动平台 1.5K 灵犀触控直屏 6400 万超清三摄 5G游戏性能手机,2299.0,一加手机京东自营官方旗舰店,100044141278,自营,https://item.jd.com/100044141278.html,//img13.360buyimg.com/n7/jfs/t1/169433/14/38865/59848/64b3457cFb7e7aecc/b98b65655156e299.jpg,100000,手机
Apple iPhone 14 Pro (A2892) 256GB 深空黑色 支持移动联通电信5G 双卡双待手机,8899.0,Apple产品京东自营旗舰店,100038004591,自营,https://item.jd.com/100038004591.html,//img11.360buyimg.com/n7/jfs/t1/170807/1/37546/39468/64afbf33F8cd263d6/f0c2ad8de79a3456.jpg,去看二手,手机
Apple iPhone 13 (A2634) 128GB 星光色 支持移动联通电信5G 双卡双待手机,4799.0,Apple产品京东自营旗舰店,100026667910,自营,https://item.jd.com/100026667910.html,//img10.360buyimg.com/n7/jfs/t1/106260/16/34909/17291/6469e93cF55353eee/ce3f5403d18fa7c1.jpg,去看二手,手机
vivo X Flip 12GB+256GB 菱紫 轻巧优雅设计 魔镜大外屏 悬停蔡司影像 骁龙8+ 芯片 5G 折叠屏手机 xflip,5999.0,vivo京东自营官方旗舰店,100048301390,自营,https://item.jd.com/100048301390.html,//img10.360buyimg.com/n7/jfs/t1/218156/24/35159/80696/64b4b2e4F9b096660/8347e58f4c7b2d9d.jpg,10000,手机
realme真我GT Neo5 SE 第二代骁龙7+旗舰芯 144Hz 1.5K直屏 100W+5500mAh长续航 16+1TB 最终幻想 5G手机,2299.0,真我realme京东自营旗舰店,100055452439,自营,https://item.jd.com/100055452439.html,//img14.360buyimg.com/n7/jfs/t1/172422/20/37749/61967/64b40917Fc8b5b78b/9f1fb181d2deedb8.jpg,100000,手机
OPPO Find X6 Pro 16GB+512GB 大漠银月 超光影三主摄 哈苏影像 100W闪充 第二代骁龙8旗舰芯片 5G拍照手机,6999.0,OPPO京东自营官方旗舰店,100054574041,自营,https://item.jd.com/100054574041.html,//img11.360buyimg.com/n7/jfs/t1/221198/29/31126/61054/64b0f9e1Fb5d673a1/68eae324fe473c4b.jpg,20000,手机
荣耀70 IMX800三主摄 双曲屏设计 高通骁龙778G Plus 66W快充 5G手机 12GB+256GB 亮黑色,1799.0,荣耀京东自营旗舰店,100039740870,自营,https://item.jd.com/100039740870.html,//img10.360buyimg.com/n7/jfs/t1/19460/31/17708/33495/632873deE50915c30/a4302ae42f1dac8e.jpg,500000,手机
OPPO 一加 Ace 2V 16GB+256GB 青釉 天玑 9000 移动平台 1.5K 灵犀触控直屏 6400 万超清三摄 5G游戏性能手机,2499.0,一加手机京东自营官方旗舰店,100044141276,自营,https://item.jd.com/100044141276.html,//img11.360buyimg.com/n7/jfs/t1/117835/13/37319/56725/64b345cfF1d80eeff/efab96c034c4f4ed.jpg,100000,手机
三星 SAMSUNG Galaxy S23 超视觉夜拍 可持续性设计,5199.0,三星京东自营官方旗舰店,100042368194,自营,https://item.jd.com/100042368194.html,//img14.360buyimg.com/n7/jfs/t1/88819/27/36405/64655/64abe467F107ed074/8bd3b19d3ddfe43f.jpg,20000,手机
OPPO 一加 Ace 2V 16GB+512GB 青釉 天玑 9000 移动平台 1.5K 灵犀触控直屏 6400 万超清三摄 5G游戏性能手机,2799.0,一加手机京东自营官方旗舰店,100053251655,自营,https://item.jd.com/100053251655.html,//img10.360buyimg.com/n7/jfs/t1/127401/15/37855/56704/64b34646Ff666fb96/126ca430c552af2b.jpg,100000,手机
OPPO 一加 Ace 2V 12GB+256GB 黑岩 天玑 9000 移动平台 1.5K 灵犀触控直屏 6400 万超清三摄 5G游戏性能手机,2299.0,一加手机京东自营官方旗舰店,100044141278,自营,https://item.jd.com/100044141278.html,//img13.360buyimg.com/n7/jfs/t1/169433/14/38865/59848/64b3457cFb7e7aecc/b98b65655156e299.jpg,100000,手机
Apple iPhone 14 Pro (A2892) 256GB 深空黑色 支持移动联通电信5G 双卡双待手机,8899.0,Apple产品京东自营旗舰店,100038004591,自营,https://item.jd.com/100038004591.html,//img11.360buyimg.com/n7/jfs/t1/170807/1/37546/39468/64afbf33F8cd263d6/f0c2ad8de79a3456.jpg,去看二手,手机
Apple iPhone 13 (A2634) 128GB 星光色 支持移动联通电信5G 双卡双待手机,4799.0,Apple产品京东自营旗舰店,100026667910,自营,https://item.jd.com/100026667910.html,//img10.360buyimg.com/n7/jfs/t1/106260/16/34909/17291/6469e93cF55353eee/ce3f5403d18fa7c1.jpg,去看二手,手机
vivo X Flip 12GB+256GB 菱紫 轻巧优雅设计 魔镜大外屏 悬停蔡司影像 骁龙8+ 芯片 5G 折叠屏手机 xflip,5999.0,vivo京东自营官方旗舰店,100048301390,自营,https://item.jd.com/100048301390.html,//img10.360buyimg.com/n7/jfs/t1/218156/24/35159/80696/64b4b2e4F9b096660/8347e58f4c7b2d9d.jpg,10000,手机
realme真我GT Neo5 SE 第二代骁龙7+旗舰芯 144Hz 1.5K直屏 100W+5500mAh长续航 16+1TB 最终幻想 5G手机,2299.0,真我realme京东自营旗舰店,100055452439,自营,https://item.jd.com/100055452439.html,//img14.360buyimg.com/n7/jfs/t1/172422/20/37749/61967/64b40917Fc8b5b78b/9f1fb181d2deedb8.jpg,100000,手机
新款14promax灵动岛大屏智能手机256g可用5G卡4g全网通电竞游戏长续航学生机安卓超薄便宜价 紫色【8+128GB】,599.0,魅紫旗舰店,10067430999787,非自营,https://item.jd.com/10067430999787.html,//img12.360buyimg.com/n7/jfs/t1/70182/19/23411/86971/63a305d0E71097164/83626bb47bc5fe52.jpg,20000,手机
vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200旗舰芯片 5G 快充 拍照手机,3499.0,vivo京东自营官方旗舰店,100052820590,自营,https://item.jd.com/100052820590.html,//img10.360buyimg.com/n7/jfs/t1/141183/40/34304/81848/649d5515Fbe8ea1d8/b0bfe5c54f28606f.jpg,10000,手机
OPPO 一加 Ace 2 16GB+512GB 浩瀚黑 满血版骁龙®8+旗舰平台 1.5K灵犀触控屏 超帧超画引擎 5G游戏电竞手机,3499.0,一加手机京东自营官方旗舰店,100042508850,自营,https://item.jd.com/100042508850.html,//img10.360buyimg.com/n7/jfs/t1/214127/26/33525/53017/64af9cf4F608e7e7e/30fef4fa5cba5968.jpg,200000,手机
Apple iPhone 13 (A2634) 128GB 粉色 支持移动联通电信5G 双卡双待手机,4799.0,Apple产品京东自营旗舰店,100026667858,自营,https://item.jd.com/100026667858.html,//img13.360buyimg.com/n7/jfs/t1/206821/12/37793/40235/64b50decFcb4ecb37/4e49bb0c304dab6f.jpg,5000000,手机
vivo iQOO Z7x 8GB+256GB 浅海蓝 80W闪充 6000mAh巨量电池 骁龙695 120Hz竞速屏 5G手机iqooz7x,1499.0,iQOO京东自营官方旗舰店,100045503680,自营,https://item.jd.com/100045503680.html,//img10.360buyimg.com/n7/jfs/t1/117170/19/39893/65492/64b23124F6cf60be4/2d40bd3786037957.jpg,100000,手机
2023新款丨全新八核256G大屏智能游戏手机,499.0,弗瑞尔手机通讯专营店,10075458606330,非自营,https://item.jd.com/10075458606330.html,//img10.360buyimg.com/n7/jfs/t1/127034/10/34126/73444/64b232caF15d1e89a/2ebdcf6a5e0ca365.jpg,1000,手机
OPPO 一加 11 16GB+256GB 无尽黑 第二代骁龙 8 哈苏影像拍照 2K + 120Hz 高刷屏 游戏电竞5G旗舰手机,4399.0,一加手机京东自营官方旗舰店,100049834941,自营,https://item.jd.com/100049834941.html,//img11.360buyimg.com/n7/jfs/t1/141341/6/36639/53612/64b10322F2b4a3be1/1d1226c499878a3f.jpg,100000,手机
vivo iQOO Neo8 Pro 16GB+1TB 夜岩 天玑9200+ 自研芯片V1+ 120W超快闪充 144Hz高刷 5G游戏电竞性能手机,3699.0,iQOO京东自营官方旗舰店,100051985188,自营,https://item.jd.com/100051985188.html,//img13.360buyimg.com/n7/jfs/t1/128074/22/35776/60807/64b2390bF3b2450e1/4a8cb432833d5b3c.jpg,20000,手机
京品手机	OPPO 一加 Ace 竞速版 12GB+256GB光速蓝享OPPO官方售后 天玑8100-MAX 120Hz变速电竞直屏游戏稳帧引擎5G手机,1638.0,一加手机京东自营官方旗舰店,100038430060,自营,https://item.jd.com/100038430060.html,//img10.360buyimg.com/n7/jfs/t1/131509/36/33710/53109/64b50b9aFc894cd92/bc3c6c95f9e2de2f.jpg,200000,手机
vivo iQOO Z7x 8GB+128GB 深空黑 80W闪充 6000mAh巨量电池 骁龙695 七重护眼竞速屏 5G手机iqooz7x,1399.0,iQOO京东自营官方旗舰店,100045503708,自营,https://item.jd.com/100045503708.html,//img13.360buyimg.com/n7/jfs/t1/144743/5/35007/60669/64b230b5F22f8dfa9/4beaac18709009f7.jpg,100000,手机
OPPO 一加 Ace 2 原神定制礼盒 18GB+512GB 熔岩红 满血版 18GB 豪华内存 满血版骁龙8+旗舰平台 5G游戏手机,3338.0,一加手机京东自营官方旗舰店,100056261353,自营,https://item.jd.com/100056261353.html,//img13.360buyimg.com/n7/jfs/t1/135701/25/38895/63390/64ae47f6F5e20c2ed/0635446e4ffd6f9f.jpg,10000,手机
vivo Y78+ 8GB+128GB 天青色 旗舰级120Hz OLED曲面屏 5000万OIS光学防抖 5000mAh电池 5G 拍照 手机,1599.0,vivo京东自营官方旗舰店,100056884537,自营,https://item.jd.com/100056884537.html,//img12.360buyimg.com/n7/jfs/t1/184872/29/34396/75057/64b111e8F1cbf9bfc/10f315c6e16c3fdd.jpg,10000,手机
vivo iQOO Neo8 Pro 16GB+512GB 夜岩 天玑9200+ 自研芯片V1+ 120W超快闪充 144Hz高刷 5G游戏电竞性能手机,3599.0,iQOO京东自营官方旗舰店,100051092832,自营,https://item.jd.com/100051092832.html,//img12.360buyimg.com/n7/jfs/t1/114288/8/36846/65433/64b238adF92f850de/3f975ba1d091c1ba.jpg,20000,手机
realme真我11 Pro+ 2亿单镜变焦相机 2160Hz旗舰曲面屏 100W+5000mAh长续航 12GB+256GB 日出之城 5G手机,1899.0,真我realme京东自营旗舰店,100057628249,自营,https://item.jd.com/100057628249.html,//img14.360buyimg.com/n7/jfs/t1/223284/37/24934/86692/64b120caFea234d19/17a6fecb62e37c80.jpg,10000,手机
荣耀X40 GT 骁龙888旗舰芯 144Hz高刷电竞屏 66W超级快充 5G手机 12GB+256GB 钛空银,2399.0,荣耀京东自营旗舰店,100042265411,自营,https://item.jd.com/100042265411.html,//img11.360buyimg.com/n7/jfs/t1/148238/14/31258/27698/63468df4E8901928d/0292f11d27944602.jpg,200000,手机
华为/HUAWEI P60 Pro 超聚光夜视长焦 昆仑玻璃 双向北斗卫星消息 256GB 羽砂黑 鸿蒙智能旗舰手机,6188.0,华为京东自营官方旗舰店,100046247596,自营,https://item.jd.com/100046247596.html,//img11.360buyimg.com/n7/jfs/t1/119714/32/41361/76332/649e87d6Fcd7d1452/ce62efe5d360e3c7.jpg,50000,手机
Redmi Note 12 Turbo 5G 第二代骁龙7+ 超细四窄边OLED直屏 6400万像素 16GB+1T冰羽白 智能手机 小米红米,2299.0,小米京东自营旗舰店,100055556347,自营,https://item.jd.com/100055556347.html,//img12.360buyimg.com/n7/jfs/t1/161211/29/38260/60642/64b40017Fc4236bf2/fe797d54e421c77a.jpg,200000,手机
vivo iQOO 11 Pro 16GB+512GB 赛道版 200W超快闪充 第二代骁龙8 2K 144Hz E6 全感屏 自研芯片V2 5G电竞手机,5799.0,iQOO京东自营官方旗舰店,100048172505,自营,https://item.jd.com/100048172505.html,//img10.360buyimg.com/n7/jfs/t1/215999/21/30469/63857/64b23446F06b50ed9/e268694089b8fed0.jpg,20000,手机
天语X14ProMax 256GB灵动屏 八核智能手机 超薄电竞游戏4G全网通 学生安卓百元老人机长续航 黑色,699.0,天语（K-TOUCH）京东自营旗舰店,100053872549,自营,https://item.jd.com/100053872549.html,//img14.360buyimg.com/n7/jfs/t1/174940/29/36358/62477/6458c7efF50e8ebb8/bc83c0c42214ae19.jpg,10000,手机
OPPO K10 暗夜黑 12GB+256GB 天玑 8000-MAX 金刚石VC液冷散热 120Hz高帧变速屏 旗舰5G手机,2099.0,OPPO京东自营官方旗舰店,100037468464,自营,https://item.jd.com/100037468464.html,//img14.360buyimg.com/n7/jfs/t1/145540/31/28577/52239/64b0bc03Fb995b47d/616d5b272f3bc9b8.jpg,去看二手,手机
荣耀90 Pro 2亿像素写真相机 零风险调光护眼屏 5000mAh轻薄长续航 12GB+256GB 星钻银 5G,3299.0,荣耀京东自营旗舰店,100052541492,自营,https://item.jd.com/100052541492.html,//img12.360buyimg.com/n7/jfs/t1/101284/32/42583/82511/64b4ff1bFc7cd791b/50c3383410be49f3.jpg,50000,手机
荣耀80 GT 骁龙8+旗舰芯 超帧独显芯片 120Hz原画超帧屏 IMX800主摄 5G手机 12GB+256GB 光雨流星,2699.0,荣耀京东自营旗舰店,100051068439,自营,https://item.jd.com/100051068439.html,//img14.360buyimg.com/n7/jfs/t1/150852/37/28516/44646/63ac4304Fbcdf626d/967526693df561ed.jpg,100000,手机
荣耀Play5T 22.5W超级快充 5000mAh大电池 6.5英寸护眼屏 全网通8GB+128GB钛空银,949.0,荣耀京东自营旗舰店,100021830456,自营,https://item.jd.com/100021830456.html,//img11.360buyimg.com/n7/jfs/t1/182397/26/4620/119080/60a26b87E2deb7548/cd98916bab12a60c.jpg,1000000,手机
vivo iQOO Neo8 骁龙8+ 144Hz护眼直屏 自研芯片V1+ 120W闪充5G游戏手机 12GB+256GB 赛点 官方标配,2399.0,iQOO官方旗舰店,10075249867677,非自营,https://item.jd.com/10075249867677.html,//img12.360buyimg.com/n7/jfs/t1/130166/2/38380/89572/64b117caF1bf3e53c/cd95bc031bc248b3.png,10000,手机
OPPO Reno10 8GB+256GB 月海黑 6400 万水光人像 超光影长焦镜头 80W超级闪充 120Hz OLED 超清曲面屏 5G手机,2499.0,OPPO京东自营官方旗舰店,100058289625,自营,https://item.jd.com/100058289625.html,//img10.360buyimg.com/n7/jfs/t1/189437/38/34647/64839/64b1253eF914f0d4f/bb9cb59c4c4460b3.jpg,20000,手机
vivo iQOO Z7i 4GB+128GB 月影黑 5000mAh轻薄长续航 5G强劲芯 128GB可拓展大内存 5G智能手机iqooz7i,949.0,iQOO京东自营官方旗舰店,100045503746,自营,https://item.jd.com/100045503746.html,//img11.360buyimg.com/n7/jfs/t1/73805/39/24176/47874/64b1159fF321e21eb/af7f5257ed63b089.jpg,50000,手机
OPPO K11x 12GB+256GB 墨玉 1亿超清影像 超大内存 长寿版 67W 超级闪充 120Hz 高帧竞速屏  5G手机,1899.0,OPPO京东自营官方旗舰店,100052311474,自营,https://item.jd.com/100052311474.html,//img14.360buyimg.com/n7/jfs/t1/139779/12/36773/47518/64b10dbbFf04b56d3/082f1175dce0db33.jpg,20000,手机
华为/HUAWEI 畅享60 6000mAh+22.5W超级快充 4800万大底超清影像 128GB 冰晶蓝 鸿蒙智能手机,1199.0,华为京东自营官方旗舰店,100047139640,自营,https://item.jd.com/100047139640.html,//img10.360buyimg.com/n7/jfs/t1/163663/12/34906/53297/64b12372F6fc20bef/9cae3f72e6e131ee.jpg,100000,手机
华为 HUAWEI Mate 40E Pro 8GB+256GB 亮黑色5G全网通,4699.0,华为京东自营官方旗舰店,100053492624,自营,https://item.jd.com/100053492624.html,//img14.360buyimg.com/n7/jfs/t1/161581/7/37364/51526/64a29223F24e1c007/b58a8a55086eeef6.jpg,10000,手机
华为/HUAWEI P60 Pro 超聚光夜视长焦 昆仑玻璃 双向北斗卫星消息 256GB 羽砂黑 鸿蒙智能旗舰手机,6188.0,华为京东自营官方旗舰店,100046247596,自营,https://item.jd.com/100046247596.html,//img11.360buyimg.com/n7/jfs/t1/119714/32/41361/76332/649e87d6Fcd7d1452/ce62efe5d360e3c7.jpg,50000,手机
HUAWEI nova 11 前置6000万超广角人像 6.88毫米超薄臻彩直屏 128GB 11号色 华为鸿蒙智能手机,2399.0,华为京东自营官方旗舰店,100048920266,自营,https://item.jd.com/100048920266.html,//img11.360buyimg.com/n7/jfs/t1/148396/9/38018/75579/64b0f31aF733c76c8/90fc5b9bf30ac919.jpg,100000,手机
Redmi Note 12 Turbo 5G 第二代骁龙7+ 超细四窄边OLED直屏 6400万像素 12GB+256GB冰羽白 智能手机 小米红米,1899.0,小米京东自营旗舰店,100055352721,自营,https://item.jd.com/100055352721.html,//img11.360buyimg.com/n7/jfs/t1/116223/15/36453/60580/64b3fe93Ff9babe29/8464ea668f118cae.jpg,200000,手机
Apple iPhone 14 Pro Max (A2896) 256GB 金色 支持移动联通电信5G 双卡双待手机,9899.0,Apple产品京东自营旗舰店,100038004355,自营,https://item.jd.com/100038004355.html,//img10.360buyimg.com/n7/jfs/t1/138110/28/36757/43718/64afc227F08992de4/37adf708c2e28922.jpg,1000000,手机
Apple iPhone 14 (A2884) 256GB 午夜色 支持移动联通电信5G 双卡双待手机,6299.0,Apple产品京东自营旗舰店,100038004399,自营,https://item.jd.com/100038004399.html,//img14.360buyimg.com/n7/jfs/t1/169396/28/37621/26464/64a51ce5F270525a4/6f2a35e162f51111.jpg,3000000,手机
OPPO K10x 极光 12GB+256GB 67W超级闪充 5000mAh长续航 120Hz高帧屏 6400万三摄 高通骁龙695 拍照 5G手机,1799.0,OPPO京东自营官方旗舰店,100038102971,自营,https://item.jd.com/100038102971.html,//img11.360buyimg.com/n7/jfs/t1/222575/12/32447/56445/64b3c6a5Fc3579ea9/ec30e36654c91aec.jpg,200000,手机
荣耀Magic5 第二代骁龙8旗舰芯片 荣耀鹰眼相机 5100mAh电池 5G手机 8GB+256GB 亮黑色,3699.0,荣耀京东自营旗舰店,100045099822,自营,https://item.jd.com/100045099822.html,//img12.360buyimg.com/n7/jfs/t1/173400/24/34154/66196/63fc278aF76fdac4c/0a9733960c4bbf9a.jpg,50000,手机
Apple iPhone 14 Pro (A2892) 128GB 深空黑色 支持移动联通电信5G 双卡双待手机,7999.0,Apple产品京东自营旗舰店,100038004345,自营,https://item.jd.com/100038004345.html,//img10.360buyimg.com/n7/jfs/t1/170807/1/37546/39468/64afbf33F8cd263d6/f0c2ad8de79a3456.jpg,1000000,手机
Apple iPhone 14 Pro (A2892) 256GB 金色 支持移动联通电信5G 双卡双待手机,8899.0,Apple产品京东自营旗舰店,100038004593,自营,https://item.jd.com/100038004593.html,//img13.360buyimg.com/n7/jfs/t1/218197/15/34622/43219/64afbef8F7b2bac9e/5de6ed3065b9b8dd.jpg,1000000,手机
vivo iQOO Neo8 12GB+512GB 冲浪 第一代骁龙8+ 自研芯片V1+ 120W超快闪充 144Hz高刷 5G游戏电竞性能手机,2799.0,iQOO京东自营官方旗舰店,100051092882,自营,https://item.jd.com/100051092882.html,//img12.360buyimg.com/n7/jfs/t1/126918/29/36340/66914/64b2374eF1a786557/46642196b1bf9b26.jpg,100000,手机
华为畅享 50z 5000万高清AI三摄 5000mAh超能续航 128GB 薄荷绿 大内存鸿蒙智能手机,999.0,华为京东自营官方旗舰店,100040226750,自营,https://item.jd.com/100040226750.html,//img10.360buyimg.com/n7/jfs/t1/185661/30/34929/81199/64af605aFc8225f91/82a3f39c5bdc3b0a.jpg,100000,手机
